year,category,oznaka_ceste,road_number,counter_id,naziv,smjer,pgdp,pldp,od,do,section_desc,length_km,brojenje,lat,lon,od_loc,do_loc,length_km_loc,naziv_loc
2024,DC,DC53,53,3607,Rastušje,,3727.0,3773.0,LC42038,DC514,L42038 - D514,4.8,NAB,45.197016,18.039159,LC42038,DC514,4.8,Rastušje
2024,DC,DC53,53,3516,Slavonski Brod,,9032.0,9534.0,DC525,DC72,D525 - D72,2.1,NAB,45.161405,17.994462,DC525,DC72,2.1,Slavonski Brod
2024,DC,DC54,54,4911,Jasenice,,1898.0,3941.0,LC63067,LC63029,L63067 - L63029,2.7,NAB,44.2291,15.53543,LC63067,LC63029,2.7,Jasenice
2024,DC,DC55,55,3706,Nuštar,,10849.0,10795.0,ŽC4134,Zvonimirova,Ž4134 - Zvonimirova,0.9,NAB,45.327038,18.831188,ŽC4134,Zvonimirova,0.9,Nuštar
2024,DC,DC55,55,3740,Vinkovci istočna obilaznica,,4183.0,4293.0,Zvonimirova,DC46,Zvonimirova - D46,5.6,NAB,45.32197,18.83088,Zvonimirova,DC46,5.6,Vinkovci istočna obilaznica
2024,DC,DC55,55,3710,Kunjevci,,7693.0,8377.0,DC46,LC46023,D46 - L46023,12.0,NAB,45.218351,18.784327,DC46,LC46023,12.0,Kunjevci
2024,DC,DC55,55,3719,Županja,,4592.0,5653.0,DC214,GP,D214 - GP,3.3,NAB,45.049232,18.704336,DC214,GP,3.3,Županja
2024,DC,DC56,56,4829,Tromilja,,3865.0,4142.0,DC502,ŽC6021,D502 - Ž6021,3.0,NAB,44.10965,15.40782,DC502,ŽC6021,3.0,Tromilja
2024,DC,DC56,56,4916,Raštević,,3346.0,3903.0,LC63178,LC63203,L63178 - L63203,0.8,NAB,44.037756,15.574965,LC63178,LC63203,0.8,Raštević
2024,DC,DC56,56,5329,Bulić,,1583.0,1953.0,LC63151,ŽC6067,L63151 - Ž6067,0.3,NAB,43.96572,15.7278,LC63151,ŽC6067,0.3,Bulić
2024,DC,DC56,56,5306,Skradin,,1462.0,,ŽC6075,DC33,Ž6075 - D33,8.7,NAB,43.81787,15.92582,ŽC6075,DC33,8.7,Skradin
2024,DC,DC56,56,5413,Kljake,,1788.0,2226.0,ŽC6097,ŽC6099,Ž6097 - Ž6099,4.6,NAB,43.778229,16.326668,ŽC6097,ŽC6099,4.6,Kljake
2024,DC,DC56,56,5503,Progon - jug,jug,2631.0,2928.0,DC219,ŽC6116,D219 - Ž6116,2.1,PAB,,,,,,
2024,DC,DC57,57,3802,Negoslavci - jug,jug,1289.0,1421.0,LC46013,ŽC4195,L46013 - Ž4195,3.3,PAB,,,,,,
2024,DC,DC57,57,3805,Lipovac - sjever,sjever,511.0,717.0,LC46051,LC46061,L46051 - L46061,4.1,PAB,,,,,,
2024,DC,DC58,58,5326,Bioci,,11315.0,13089.0,luka,DC8,luka - D8,3.0,NAB,43.71928,15.90977,luka,DC8,3.0,Bioci
2024,DC,DC58,58,5320,Donje Polje,,4833.0,6295.0,DC8,DC531,D8 - D531,9.4,NAB,43.68305,15.9713,DC8,DC531,9.4,Donje Polje
2024,DC,DC59,59,5006,Radučić - istok,istok,1216.0,1686.0,LC65008,ŽC6054,L65008 - Ž6054,6.0,PAB,,,,,,
2024,DC,DC59,59,5302,Kistanje,,1264.0,2165.0,ŽC6026,ŽC6090,Ž6026 - Ž6090,9.8,PAB,,,,,,
2024,DC,DC59,59,5319,Čista Mala - jug,jug,2943.0,6322.0,ŽC6069,DC27,Ž6069 - D27,6.0,NAB,43.884425,15.769527,ŽC6069,DC27,6.0,Čista Mala - jug
2024,DC,DC59,59,5324,Dubrava kod Tisna,,2778.0,5917.0,LC65031,DC8,L65031 - D8,7.0,NAB,43.81707,15.70778,LC65031,DC8,7.0,Dubrava kod Tisna
2024,DC,DC60,60,5505,Trilj,,6140.0,6874.0,ŽC6124,LC67083,Ž6124 - L67083,1.6,PAB,,,,,,
2024,DC,DC60,60,5510,Cista Velika,,3078.0,3782.0,LC67093,ŽC6153,L67093 - Ž6153,3.7,NAB,43.534104,16.871285,LC67093,ŽC6153,3.7,Cista Velika
2024,DC,DC60,60,5901,Lovreć,,3246.0,3969.0,LC67101,ŽC6173,L67101 - Ž6173,0.9,NAB,43.492304,16.978946,LC67101,ŽC6173,0.9,Lovreć
2024,DC,DC60,60,6001,Grubine,,8888.0,12779.0,LC67159,ŽC6186,L67159 - Ž6186,2.6,NAB,43.430018,17.170582,LC67159,ŽC6186,2.6,Grubine
2024,DC,DC60,60,6012,Vinjani Donji,,5361.0,6576.0,DC76,LC67161,D76 - L67161,2.1,NAB,43.44265,17.23558,DC76,LC67161,2.1,Vinjani Donji
2024,DC,DC62,62,6014,Zagvozd,,6937.0,11312.0,DC76,DC76,D76 - D76,0.65,NAB,43.399583,17.050145,DC76,DC76,0.65,Zagvozd
2024,DC,DC62,62,6002,Ravča - zapad,zapad,677.0,860.0,LC67199,DC512,L67199 - D512,1.0,PAB,,,,,,
2024,DC,DC62,62,6013,Vrgorac - zapad,zapad,1532.0,2280.0,DC512,ŽC6208,D512 - Ž6208,6.3,PAB,,,,,,
2024,DC,DC62,62,6101,Nova Sela,,647.0,764.0,A10,LC69008,A10 - L69008,2.0,PAB,,,,,,
2024,DC,DC64,64,2820,Pićan,,2847.0,3347.0,LC50086,LC50123,L50086 - L50123,1.6,NAB,45.190907,14.077319,LC50086,LC50123,1.6,Pićan
2024,DC,DC64,64,2831,Vozilići - sjever,sjever,6060.0,8427.0,DC500,DC66,D500 - D66,1.4,NAB,45.16265,14.15197,DC500,DC66,1.4,Vozilići - sjever
2024,DC,DC66,66,3904,Loborika,,8063.0,10540.0,DC401,LC50170,D401 - L50170,2.1,PAB,,,,,,
2024,DC,DC66,66,2747,Kujići,,4065.0,6023.0,LC50145,LC50153,L50145 - L50153,4.2,NAB,45.0103,13.9823,LC50145,LC50153,4.2,Kujići
2024,DC,DC66,66,2817,Raša,,3714.0,5171.0,DC421,ŽC5103,D421 - Ž5103,8.4,PAB,,,,,,
2024,DC,DC66,66,2815,Stepčići,,7257.0,9990.0,LC50185,DC64,L50185 - D64,5.5,NAB,45.146718,14.151278,LC50185,DC64,5.5,Stepčići
2024,DC,DC66,66,2805,Plomin,,2185.0,3653.0,LC50180,DC402,L50180 - D402,9.5,PAB,,,,,,
2024,DC,DC66,66,2814,Medveja,,4375.0,7204.0,ŽC5082,ŽC5050,Ž5082 - Ž5050,7.7,NAB,45.263049,14.264478,ŽC5082,ŽC5050,7.7,Medveja
2024,DC,DC66,66,2813,Opatija - jug,jug,13766.0,18555.0,ŽC5048,ŽC5051,Ž5048 - Ž5051,1.6,NAB,45.319582,14.29321,ŽC5048,ŽC5051,1.6,Opatija - jug
2024,DC,DC69,69,2306,Voćin,,1223.0,1211.0,ŽC4044,LC40069,Ž4044 - L40069,0.6,NAB,45.620538,17.554256,ŽC4044,LC40069,0.6,Voćin
2024,DC,DC70,70,5918,Omiš - sjever,sjever,5353.0,7197.0,DC8,ŽC6165,D8 - Ž6165,4.1,NAB,43.448631,16.692765,DC8,ŽC6165,4.1,Omiš - sjever
2024,DC,DC72,72,3626,Slavonski Brod 2,,12278.0,12174.0,DC53,DC423,D53 - D423,2.7,NAB,45.16285,18.00102,DC53,DC423,2.7,Slavonski Brod 2
2024,DC,DC74,74,1125,Žutnica,,1296.0,1390.0,DC207,LC22013,D207 - L22013,8.1,PAB,,,,,,
2024,DC,DC74,74,1126,Bednja,,2724.0,2621.0,LC25105,LC25108,L25105 - L25108,3.7,NAB,46.2228,15.99317,LC25105,LC25108,3.7,Bednja
2024,DC,DC75,75,2755,Marija na Krasu,,4376.0,7624.0,ŽC5214,LC50005,Ž5214 - L50005,3.1,NAB,45.45568,13.59323,ŽC5214,LC50005,3.1,Marija na Krasu
2024,DC,DC75,75,2708,Dajla,,6135.0,9790.0,LC50040,DC301,L50040 - D301,5.5,NAB,45.3567,13.55597,LC50040,DC301,5.5,Dajla
2024,DC,DC75,75,2765,Vrvari,,14852.0,21620.0,LC50046,DC302,L50046 - D302,0.7,NAB,45.2261,13.62483,LC50046,DC302,0.7,Vrvari
2024,DC,DC75,75,2757,Funtana,,9256.0,18045.0,ŽC5116,ŽC5071,Ž5116 - Ž5071,5.8,NAB,45.19815,13.60307,ŽC5116,ŽC5071,5.8,Funtana
2024,DC,DC75,75,2717,Bale,,2832.0,4424.0,ŽC5098,ŽC5096,Ž5098 - Ž5096,2.9,NAB,45.037077,13.789818,ŽC5098,ŽC5096,2.9,Bale
2024,DC,DC75,75,3905,Pula - sjever,sjever,12697.0,14768.0,ŽC5117,LC50160,Ž5117 - L50160,2.3,NAB,44.91435,13.84947,ŽC5117,LC50160,2.3,Pula - sjever
2024,DC,DC76,76,6026,Tunel Sveti Ilija,,7712.0,16588.0,LC67177,LC67143,L67177 - L67143,6.1,NAB,43.3938,17.03715,LC67177,LC67143,6.1,Tunel Sveti Ilija
2024,DC,DC76,76,6037,Poljica,,6901.0,11011.0,LC67160,ŽC6183,L67160 - Ž6183,2.0,NAB,43.42505,17.1313,LC67160,ŽC6183,2.0,Poljica
2024,DC,DC76,76,6011,Vinjani Gornji,,2911.0,3527.0,LC67168,LC67167,L67168 - L67167,1.2,PAB,,,,,,
2024,DC,DC77,77,2751,Žminj,,2575.0,2108.0,ŽC5077,LC50132,Ž5077 - L50132,2.7,NAB,45.13633,13.8994,ŽC5077,LC50132,2.7,Žminj
2024,DC,DC77,77,3915,Vodnjan,,4902.0,5687.0,LC50144,ŽC5101,L50144 - Ž5101,2.2,NAB,44.97492,13.86637,LC50144,ŽC5101,2.2,Vodnjan
2024,DC,DC80,80,2224,Koreničani,,1074.0,1096.0,ŽC3094,LC40022,Ž3094 - L40022,12.4,NAB,45.65712,17.35838,ŽC3094,LC40022,12.4,Koreničani
2024,DC,DC80,80,2219,Pepelana,,942.0,909.0,LC40044,LC40031,L40044 - L40031,4.6,NAB,45.74383,17.49835,LC40044,LC40031,4.6,Pepelana
2024,DC,DC99,99,2938,Drivenik,,1404.0,1793.0,DC501,ŽC5089,D501 - Ž5089,6.4,NAB,45.247443,14.629839,DC501,ŽC5089,6.4,Drivenik
2024,DC,DC100,100,4001,Predošćica,,731.0,1695.0,LC58084,DC101,L58084 - D101,10.1,PAB,,,,,,
2024,DC,DC100,100,4006,Cres,,2397.0,4717.0,DC101,ŽC5124,D101 - Ž5124,2.3,NAB,44.97533,14.41253,DC101,ŽC5124,2.3,Cres
2024,DC,DC100,100,4003,Ćunski,,2715.0,4823.0,LC58115,ŽC5157,L58115 - Ž5157,6.3,NAB,44.589655,14.407823,LC58115,ŽC5157,6.3,Ćunski
2024,DC,DC101,101,4007,Merag,,1585.0,3021.0,DC100,luka,D100 - luka,10.8,PAB,,,,,,
2024,DC,DC102,102,2948,Most Krk,,15344.0,27155.0,DC103,ŽC5083,D103 - Ž5083,1.2,NAB,45.22113,14.5626,DC103,ŽC5083,1.2,Most Krk
2024,DC,DC102,102,2922,Omišalj,,13149.0,23007.0,LC58065,DC129,L58065 - D129,0.8,NAB,45.195386,14.560323,LC58065,DC129,0.8,Omišalj
2024,DC,DC102,102,2924,Sveti Vid,,13077.0,22525.0,ŽC5084,ŽC5086,Ž5084 - Ž5086,3.1,PAB,,,,,,
2024,DC,DC102,102,2934,Krk,,6934.0,13255.0,ŽC5131,ŽC5131,Ž5131 - Ž5131,2.3,NAB,45.034408,14.576607,ŽC5131,ŽC5131,2.3,Krk
2024,DC,DC102,102,2946,Punat - sjever,sjever,4348.0,8786.0,ŽC5125,ŽC5183,Ž5125 - Ž5183,1.6,NAB,45.04203,14.62495,ŽC5125,ŽC5183,1.6,Punat - sjever
2024,DC,DC104,104,2947,Strilčići,,3891.0,6504.0,LC58070,LC58085,L58070 - L58085,3.6,NAB,45.09183,14.53257,LC58070,LC58085,3.6,Strilčići
2024,DC,DC105,105,4106,Barbat na Rabu,,1838.0,4098.0,ŽC5139,TP,Ž5139 - TP,6.4,NAB,44.720799,14.823029,ŽC5139,TP,6.4,Barbat na Rabu
2024,DC,DC106,106,4801,Most otok Pag,,4095.0,9345.0,ŽC6005,ŽC6007,Ž6005 - Ž6007,17.6,NAB,44.31632,15.26772,ŽC6005,ŽC6007,17.6,Most otok Pag
2024,DC,DC106,106,4822,Vulete,,3215.0,7469.0,ŽC6007,LC63027,Ž6007 - L63027,4.5,NAB,44.258503,15.368625,ŽC6007,LC63027,4.5,Vulete
2024,DC,DC107,107,4110,Nova Novalja,,6238.0,17408.0,ŽC5151,DC106,Ž5151 - D106,1.6,NAB,44.54268,14.89708,ŽC5151,DC106,1.6,Nova Novalja
2024,DC,DC109,109,4813,Brbinj,,461.0,1075.0,DC124,LC63095,D124 - L63095,1.9,PAB,,,,,,
2024,DC,DC110,110,4815,Kukljica,,2087.0,4075.0,LC63171,LC63110,L63171 - L63110,4.9,NAB,44.02895,15.24985,LC63171,LC63110,4.9,Kukljica
2024,DC,DC113,113,5907,Supetar - jug,jug,3048.0,4600.0,DC114,LC67172,D114 - L67172,4.2,NAB,43.373527,16.559033,DC114,LC67172,4.2,Supetar - jug
2024,DC,DC115,115,5919,Gornji Humac,,1660.0,3428.0,DC113,ŽC6192,D113 - Ž6192,1.0,NAB,43.28772,16.71753,DC113,ŽC6192,1.0,Gornji Humac
2024,DC,DC116,116,5927,Dubovica,,2246.0,4178.0,ŽC6280,ŽC6252,Ž6280 - Ž6252,5.5,NAB,43.1668,16.5578,ŽC6280,ŽC6252,5.5,Dubovica
2024,DC,DC116,116,5917,Jelsa,,2381.0,4447.0,LC67194,LC67234,L67194 - L67234,0.5,NAB,43.15679,16.686805,LC67194,LC67234,0.5,Jelsa
2024,DC,DC117,117,5801,Vis,,628.0,1144.0,ŽC6212,LC67212,Ž6212 - L67212,0.5,PAB,,,,,,
2024,DC,DC118,118,6403,Žrnovo,,2349.0,4029.0,LC69073,LC69073,L69073 - L69073,1.5,NAB,42.938026,17.104267,LC69073,LC69073,1.5,Žrnovo
2024,DC,DC120,120,6504,Babino Polje,,583.0,1075.0,LC69072,LC69072,L69072 - L69072,3.0,NAB,42.733889,17.552573,LC69072,LC69072,3.0,Babino Polje
2024,DC,DC121,121,5304,Murter,,2914.0,5655.0,ŽC6250,ŽC6250,Ž6250 - Ž6250,2.8,PAB,,,,,,
2024,DC,DC121,121,5338,Ivinj,,5937.0,11768.0,ŽC6085,LC65032,Ž6085 - L65032,5.6,NAB,43.80293,15.6732,ŽC6085,LC65032,5.6,Ivinj
2024,DC,DC126,126,5443,Trogir,,13828.0,21087.0,ŽC6133,ŽC6134,Ž6133 - Ž6134,0.7,NAB,43.52182,16.26485,ŽC6133,ŽC6134,0.7,Trogir
2024,DC,DC126,126,5445,Mastrinka,,10566.0,17849.0,ŽC6134,ŽC6136,Ž6134 - Ž6136,0.4,NAB,43.51582,16.26768,ŽC6134,ŽC6136,0.4,Mastrinka
2024,DC,DC200,200,2701,Plovanija,,6010.0,11046.0,GP,DC510,GP - D510,2.2,NAB,45.455965,13.63487,GP,DC510,2.2,Plovanija
2024,DC,DC200,200,2707,Sveti Ivan,,1441.0,2024.0,LC50015,ŽC5008,L50015 - Ž5008,6.0,NAB,45.373965,13.706021,LC50015,ŽC5008,6.0,Sveti Ivan
2024,DC,DC200,200,2719,Vižinada - sjever,sjever,1092.0,1587.0,DC44,ŽC5041,D44 - Ž5041,6.1,PAB,,,,,,
2024,DC,DC201,201,2704,Štrped,,2150.0,4177.0,LC50023,LC50026,L50023 - L50026,2.3,NAB,45.43562,13.9427,LC50023,LC50026,2.3,Štrped
2024,DC,DC203,203,2936,Mala Lešnica,,1461.0,2502.0,LC58022,LC58113,L58022 - L58113,9.5,NAB,45.440774,14.850036,LC58022,LC58113,9.5,Mala Lešnica
2024,DC,DC204,204,3001,Pribanjci,,1417.0,2769.0,LC34055,DC3,L34055 - D3,1.4,PAB,,,,,,
2024,DC,DC204,204,3040,Bosanci,,2123.0,4105.0,DC3,ŽC3175,D3 - Ž3175,3.5,NAB,45.42172,15.2774,DC3,ŽC3175,3.5,Bosanci
2024,DC,DC205,205,1109,Tuheljske Toplice,,5035.0,5044.0,ŽC2248,ŽC2155,Ž2248 - Ž2155,1.5,PAB,,,,,,
2024,DC,DC205,205,1149,Jezero Klanječko,,12378.0,12234.0,DC507,ŽC2195,D507 - Ž2195,1.1,NAB,46.02178,15.85212,DC507,ŽC2195,1.1,Jezero Klanječko
2024,DC,DC206,206,1112,Hum na Sutli,,3013.0,2530.0,DC233,DC229,D233 - D229,1.6,PAB,,,,,,
2024,DC,DC206,206,1133,Pregrada,,4651.0,4750.0,ŽC2118,DC507,Ž2118 - D507,1.5,PAB,,,,,,
2024,DC,DC206,206,1105,Petrovsko,,1830.0,1730.0,ŽC2120,DC1,Ž2120 - D1,9.1,PAB,,,,,,
2024,DC,DC207,207,1124,Hromec,,3279.0,3582.0,GP,ŽC2096,GP - Ž2096,5.3,NAB,46.208538,15.795952,GP,ŽC2096,5.3,Hromec
2024,DC,DC208,208,1202,Trnovec,,1176.0,1266.0,GP,LC20056,GP - L20056,1.4,NAB,46.38379,16.307342,GP,LC20056,1.4,Trnovec
2024,DC,DC209,209,1001,Mursko Središće,,5177.0,5228.0,ŽC2006,LC20019,Ž2006 - L20019,3.0,NAB,46.504034,16.431542,ŽC2006,LC20019,3.0,Mursko Središće
2024,DC,DC209,209,1201,Šenkovec,,13357.0,13755.0,LC20079,DC227,L20079 - D227,4.0,NAB,46.412245,16.423313,LC20079,DC227,4.0,Šenkovec
2024,DC,DC209,209,1257,Šenkovec - jug,jug,21451.0,21695.0,LC20050,DC78,L20050 - D78,0.6,PAB,,,,,,
2024,DC,DC210,210,1408,Repaš,,737.0,789.0,ŽC2116,LC26037,Ž2116 - L26037,3.1,NAB,46.13163,17.07852,ŽC2116,LC26037,3.1,Repaš
2024,DC,DC210,210,1402,Virje,,1558.0,1570.0,LC26157,LC26102,L26157 - L26102,2.0,PAB,,,,,,
2024,DC,DC211,211,2410,Baranjsko Petrovo Selo,,326.0,427.0,GP,DC517,GP - D517,2.0,PAB,,,,,,
2024,DC,DC212,212,2502,Suza,,2480.0,2678.0,ŽC4037,LC44011,Ž4037 - L44011,4.9,NAB,45.77276,18.764018,ŽC4037,LC44011,4.9,Suza
2024,DC,DC213,213,2511,Bijelo Brdo,,3820.0,4291.0,LC44084,LC44085,L44084 - L44085,3.9,NAB,45.516365,18.887531,LC44084,LC44085,3.9,Bijelo Brdo
2024,DC,DC213,213,2601,Erdut,,1706.0,1679.0,DC519,ŽC4093,D519 - Ž4093,6.6,PAB,,,,,,
2024,DC,DC214,214,4501,Posavski Podgajci,,1907.0,2196.0,ŽC4230,LC46054,Ž4230 - L46054,7.6,NAB,44.968119,18.822439,ŽC4230,LC46054,7.6,Posavski Podgajci
2024,DC,DC216,216,3109,Miholjsko,,2259.0,2620.0,ŽC3224,LC34144,Ž3224 - L34144,4.5,NAB,45.257636,15.693068,ŽC3224,LC34144,4.5,Miholjsko
2024,DC,DC217,217,4301,Ličko Petrovo Selo,,2328.0,3543.0,DC1,GP,D1 - GP,3.0,NAB,44.880562,15.725877,DC1,GP,3.0,Ličko Petrovo Selo
2024,DC,DC218,218,4310,Frkašić,,360.0,459.0,DC1,LC59102,D1 - L59102,29.7,NAB,44.7033,15.75978,DC1,LC59102,29.7,Frkašić
2024,DC,DC219,219,5502,Progon - istok,istok,901.0,972.0,DC56,LC67031,D56 - L67031,2.0,PAB,,,,,,
2024,DC,DC219,219,5501,Obrovac Sinjski,,677.0,874.0,LC67016,ŽC6122,L67016 - Ž6122,1.6,PAB,,,,,,
2024,DC,DC220,220,5520,Čaporice,,5375.0,7183.0,ŽC6260,DC60,Ž6260 - D60,4.5,NAB,43.586892,16.72136,ŽC6260,DC60,4.5,Čaporice
2024,DC,DC220,220,5506,Kamensko,,2108.0,3327.0,LC67104,GP,L67104 - GP,3.0,NAB,43.615668,16.959961,LC67104,GP,3.0,Kamensko
2024,DC,DC223,223,6605,Gornji Brgat,,2162.0,3531.0,GP,LC69048,GP - L69048,1.7,PAB,,,,,,
2024,DC,DC223,223,6610,Dubac,,5367.0,7118.0,ŽC6243,DC8,Ž6243 - D8,1.7,NAB,42.6312,18.15648,ŽC6243,DC8,1.7,Dubac
2024,DC,DC224,224,3304,Sunja,,2130.0,2219.0,ŽC3244,ŽC3211,Ž3244 - Ž3211,1.9,NAB,45.35705,16.549073,ŽC3244,ŽC3211,1.9,Sunja
2024,DC,DC224,224,3309,Gornji Hrastovac,,815.0,885.0,LC33126,LC33117,L33126 - L33117,5.3,PAB,,,,,,
2024,DC,DC225,225,1924,Šenkovec - istok,istok,2663.0,2688.0,ŽC3033,ŽC3035,Ž3033 - Ž3035,1.2,PAB,,,,,,
2024,DC,DC225,225,1925,Zaprešić - istok,istok,21091.0,20606.0,ŽC2186,A2,Ž2186 - A2,4.1,PAB,,,,,,
2024,DC,DC227,227,1002,Štrigova,,938.0,1024.0,GP,ŽC2007,GP - Ž2007,2.8,PAB,,,,,,
2024,DC,DC227,227,1243,Brezje,,6569.0,6605.0,ŽC2015,DC209,Ž2015 - D209,2.4,NAB,46.41358,16.40743,ŽC2015,DC209,2.4,Brezje
2024,DC,DC228,228,1805,Kamanje,,1459.0,1481.0,ŽC3097,ŽC3296,Ž3097 - Ž3296,7.5,NAB,45.644586,15.441877,ŽC3097,ŽC3296,7.5,Kamanje
2024,DC,DC228,228,1934,Mahićno,,6077.0,5878.0,ŽC3143,DC1,Ž3143 - D1,6.4,NAB,45.522856,15.540841,ŽC3143,DC1,6.4,Mahićno
2024,DC,DC229,229,1127,Zagorska Sela,,333.0,230.0,LC22025,DC205,L22025 - D205,4.0,NAB,46.09557,15.63498,LC22025,DC205,4.0,Zagorska Sela
2024,DC,DC231,231,1933,Sveta Nedelja,,22815.0,20640.0,ŽC3061,A3,Ž3061 - A3,0.6,NAB,45.800862,15.782704,ŽC3061,A3,0.6,Sveta Nedelja
2024,DC,DC232,232,3316,Drenov Bok,,300.0,331.0,ŽC3249,DC47,Ž3249 - D47,12.8,NAB,45.27708,16.86385,ŽC3249,DC47,12.8,Drenov Bok
2024,DC,DC236,236,6501,Klek,,1291.0,2322.0,DC8,ŽC6279,D8 - Ž6279,5.3,NAB,42.94192,17.56835,DC8,ŽC6279,5.3,Klek
2024,DC,DC237,237,6503,Zaton Doli,,1289.0,1875.0,ŽC6227,ŽC6295,Ž6227 - Ž6295,6.1,NAB,42.835776,17.745685,ŽC6227,ŽC6295,6.1,Zaton Doli
2024,DC,DC300,300,2705,Grando,,6042.0,7180.0,LC50006,LC50008,L50006 - L50008,2.8,PAB,,,,,,
2024,DC,DC300,300,2718,Buje - zapad,zapad,5591.0,7738.0,A9,ŽC5070,A9 - Ž5070,1.4,PAB,,,,,,
2024,DC,DC301,301,2720,Bužinija - jug,jug,6471.0,10816.0,DC75,ŽC5070,D75 - Ž5070,3.7,PAB,,,,,,
2024,DC,DC302,302,2711,Žbandaj,,15370.0,21257.0,LC50089,ŽC5072,L50089 - Ž5072,3.6,NAB,45.21633,13.65762,LC50089,ŽC5072,3.6,Žbandaj
2024,DC,DC303,303,2716,Sošići,,10085.0,16231.0,LC50128,DC75,L50128 - D75,1.0,NAB,45.10833,13.76283,LC50128,DC75,1.0,Sošići
2024,DC,DC306,306,4821,Privlaka - sjever,sjever,5436.0,11774.0,LC63168,ŽC6273,L63168 - Ž6273,2.9,PAB,,,,,,
2024,DC,DC306,306,4808,Kožino,,11979.0,21299.0,LC63048,DC8,L63048 - D8,10.3,NAB,44.166135,15.201306,LC63048,DC8,10.3,Kožino
2024,DC,DC307,307,1936,Oroslavje,,5714.0,5726.0,LC22069,LC22069,L22069 - L22069,0.5,NAB,45.990835,15.915844,LC22069,LC22069,0.5,Oroslavje
2024,DC,DC307,307,1901,Stubičke Toplice,,7427.0,7282.0,LC22071,ŽC2200,L22071 - Ž2200,1.7,PAB,,,,,,
2024,DC,DC307,307,1236,Gusakovec,,747.0,769.0,LC22094,LC22078,L22094 - L22078,2.9,PAB,,,,,,
2024,DC,DC310,310,1953,Jastrebarsko,,6147.0,5558.0,LC31139,A1,L31139 - A1,4.6,NAB,45.6565,15.65448,LC31139,A1,4.6,Jastrebarsko
2024,DC,DC318,318,2123,Klokočevac,,4912.0,4658.0,DC28,DC43,D28 - D43,6.0,NAB,45.93162,16.7851,DC28,DC43,6.0,Klokočevac
2024,DC,DC401,401,3911,Pula aerodrom,,3328.0,5576.0,DC66,ŽC5120,D66 - Ž5120,1.6,PAB,,,,,,
2024,DC,DC403,403,2845,Škurinje,,5998.0,5880.0,A7,DC8,A7 - D8,2.1,NAB,,,A7,DC8,2.1,Škurinje
2024,DC,DC407,407,4827,Zadar,,22873.0,28140.0,luka,DC8,luka - D8,3.8,PAB,,,,,,
2024,DC,DC408,408,2035,Velika Gorica sj. obilaz.,,6747.0,5012.0,zr. luka,DC30,zr. luka - D30,3.8,NAB,,,zr. luka,DC30,3.8,Velika Gorica sj. obilaz.
2024,DC,DC409,409,5444,Divulje,,9944.0,18550.0,DC8,DC8,D8 - D8,6.3,NAB,43.53737,16.3039,DC8,DC8,6.3,Divulje
2024,DC,DC413,413,6038,Ploče,,3338.0,3774.0,DC425,ŽC6216,D425 - Ž6216,1.0,NAB,43.04736,17.44037,DC425,ŽC6216,1.0,Ploče
2024,DC,DC414,414,6401,Golubinica,,2612.0,5220.0,LC69025,DC415,L69025 - D415,6.7,NAB,42.97497,17.26918,LC69025,DC415,6.7,Golubinica
2024,DC,DC414,414,6502,Putniković,,1722.0,,ŽC6226,DC8,Ž6226 - D8,6.0,NAB,42.862577,17.552013,ŽC6226,DC8,6.0,Putniković
2024,DC,DC415,415,6404,Košarni Do,,902.0,1841.0,LC69026,DC414,L69026 - D414,1.4,NAB,42.97292,17.29688,LC69026,DC414,1.4,Košarni Do
2024,DC,DC417,417,2517,Osijek luka,,4967.0,4687.0,Osijek,DC213,Osijek - D213,5.7,NAB,45.53995,18.7635,Osijek,DC213,5.7,Osijek luka
2024,DC,DC420,420,6609,Sustjepan,,12581.0,15402.0,DC8,luka,D8 - luka,2.8,NAB,42.66907,18.0888,DC8,luka,2.8,Sustjepan
2024,DC,DC422,422,4828,Zemunik,,6587.0,10265.0,DC424,ŽC6040,D424 - Ž6040,4.0,NAB,44.09373,15.31945,DC424,ŽC6040,4.0,Zemunik
2024,DC,DC423,423,3625,Slavonski Brod 1,,15302.0,14790.0,DC514,DC72,D514 - D72,2.8,NAB,45.17027,18.0421,DC514,DC72,2.8,Slavonski Brod 1
2024,DC,DC424,424,4820,Gaženica,,12374.0,17141.0,DC8,DC422,D8 - D422,3.9,NAB,,,DC8,DC422,3.9,Gaženica
2024,DC,DC429,429,4315,Selište Drežničko,,4785.0,9323.0,DC42,LC59024,D42 - L59024,1.0,NAB,44.93475,15.6269,DC42,LC59024,1.0,Selište Drežničko
2024,DC,DC429,429,4311,Jezerce,,4432.0,9197.0,LC59025,DC1,L59025 - D1,9.9,NAB,44.86633,15.63875,LC59025,DC1,9.9,Jezerce
2024,DC,DC430,430,2062,Selnica Šćitarjevska,,12202.0,12673.0,DC30,zr. luka,D30 - zr. luka,2.1,NAB,,,DC30,zr. luka,2.1,Selnica Šćitarjevska
2024,DC,DC500,500,2811,Vranja,,2876.0,4331.0,LC50084,LC50087,L50084 - L50087,5.3,NAB,45.310149,14.133999,LC50084,LC50087,5.3,Vranja
2024,DC,DC501,501,2926,čv. Oštrovica - jug,jug,5129.0,11578.0,A6,A7,A6 - A7,7.1,NAB,45.30068,14.58395,A6,A7,7.1,čv. Oštrovica - jug
